,timestamp,pressure,flow
101,2024-12-24T14:10:39.000Z,0.297,0.2525333333333333
102,2024-12-24T14:10:40.000Z,0.3,0.0101
103,2024-12-24T14:10:41.000Z,0.302,0.0
104,2024-12-24T14:10:42.000Z,0.304,0.0
105,2024-12-24T14:10:43.000Z,0.304,0.0
106,2024-12-24T14:10:44.000Z,0.304,0.0
107,2024-12-24T14:10:45.000Z,0.302,0.0
108,2024-12-24T14:10:46.000Z,0.303,0.0
109,2024-12-24T14:10:47.000Z,0.303,0.0
110,2024-12-24T14:10:48.000Z,0.301,0.0
111,2024-12-24T14:10:49.000Z,0.302,0.0
112,2024-12-24T14:10:50.000Z,0.305,0.0
113,2024-12-24T14:10:51.000Z,0.303,0.0
114,2024-12-24T14:10:52.000Z,0.303,0.0
115,2024-12-24T14:10:53.000Z,0.3,0.0
116,2024-12-24T14:10:54.000Z,0.3,0.0
117,2024-12-24T14:10:55.000Z,0.3,0.0
118,2024-12-24T14:10:56.000Z,0.3,0.0
119,2024-12-24T14:10:57.000Z,0.297,0.0
120,2024-12-24T14:10:58.000Z,0.297,0.0
121,2024-12-24T14:10:59.000Z,0.299,0.0
122,2024-12-24T14:11:00.000Z,0.299,0.0
123,2024-12-24T14:11:01.000Z,0.299,0.0
124,2024-12-24T14:11:02.000Z,0.3,0.0
125,2024-12-24T14:11:03.000Z,0.299,0.0
126,2024-12-24T14:11:04.000Z,0.297,0.0
127,2024-12-24T14:11:05.000Z,0.298,0.0
128,2024-12-24T14:11:06.000Z,0.3,0.0
129,2024-12-24T14:11:07.000Z,0.297,0.0
130,2024-12-24T14:11:08.000Z,0.297,0.0
131,2024-12-24T14:11:09.000Z,0.296,0.0
132,2024-12-24T14:11:10.000Z,0.298,0.0
133,2024-12-24T14:11:11.000Z,0.298,0.0
134,2024-12-24T14:11:12.000Z,0.298,0.0
135,2024-12-24T14:11:13.000Z,0.299,0.0
136,2024-12-24T14:11:14.000Z,0.296,0.0
137,2024-12-24T14:11:15.000Z,0.298,0.0
138,2024-12-24T14:11:16.000Z,0.299,0.0
139,2024-12-24T14:11:17.000Z,0.296,0.0
140,2024-12-24T14:11:18.000Z,0.298,0.0
141,2024-12-24T14:11:19.000Z,0.297,0.0
142,2024-12-24T14:11:20.000Z,0.297,0.0
143,2024-12-24T14:11:21.000Z,0.297,0.0
144,2024-12-24T14:11:22.000Z,0.3,0.0
145,2024-12-24T14:11:23.000Z,0.299,0.0
146,2024-12-24T14:11:24.000Z,0.297,0.0
147,2024-12-24T14:11:25.000Z,0.296,0.0
148,2024-12-24T14:11:26.000Z,0.294,0.0
149,2024-12-24T14:11:27.000Z,0.298,0.0
150,2024-12-24T14:11:28.000Z,0.297,0.0
151,2024-12-24T14:11:29.000Z,0.294,0.0
152,2024-12-24T14:11:30.000Z,0.294,0.0
153,2024-12-24T14:11:31.000Z,0.293,0.0
154,2024-12-24T14:11:32.000Z,0.294,0.0
155,2024-12-24T14:11:33.000Z,0.294,0.0
156,2024-12-24T14:11:34.000Z,0.292,0.0
157,2024-12-24T14:11:35.000Z,0.295,0.0
158,2024-12-24T14:11:36.000Z,0.319,0.0
159,2024-12-24T14:11:37.000Z,0.316,0.0
160,2024-12-24T14:11:38.000Z,0.32,0.0
161,2024-12-24T14:11:39.000Z,0.322,0.0
162,2024-12-24T14:11:40.000Z,0.32,0.0
163,2024-12-24T14:11:41.000Z,0.322,0.0
164,2024-12-24T14:11:42.000Z,0.316,0.0
165,2024-12-24T14:11:43.000Z,0.318,0.0
166,2024-12-24T14:11:44.000Z,0.318,0.0
167,2024-12-24T14:11:45.000Z,0.319,0.0
168,2024-12-24T14:11:46.000Z,0.319,0.0
169,2024-12-24T14:11:47.000Z,0.32,0.0
170,2024-12-24T14:11:49.000Z,0.321,0.0
171,2024-12-24T14:11:50.000Z,0.32,0.0
172,2024-12-24T14:11:51.000Z,0.32,0.0
173,2024-12-24T14:11:52.000Z,0.321,0.0
174,2024-12-24T14:11:53.000Z,0.317,0.0
175,2024-12-24T14:11:54.000Z,0.321,0.0
176,2024-12-24T14:11:55.000Z,0.321,0.0
177,2024-12-24T14:11:56.000Z,0.321,0.0
178,2024-12-24T14:11:57.000Z,0.321,0.0
179,2024-12-24T14:11:58.000Z,0.315,0.0
