timestamp,pressure,flow
2024-12-24T14:33:42.000Z,0.017,0
2024-12-24T14:33:43.000Z,0.017,0
2024-12-24T14:33:44.000Z,0.017,0
2024-12-24T14:33:45.000Z,0.017,0
2024-12-24T14:33:46.000Z,0.017,0
2024-12-24T14:33:47.000Z,0.017,0
2024-12-24T14:33:48.000Z,0.017,0
2024-12-24T14:33:49.000Z,0.017,0
2024-12-24T14:33:50.000Z,0.017,0
2024-12-24T14:33:51.000Z,0.017,0
2024-12-24T14:34:13.000Z,0.017,0
2024-12-24T14:34:14.000Z,0.017,0
2024-12-24T14:34:15.000Z,0.017,0
2024-12-24T14:34:16.000Z,0.017,0
2024-12-24T14:34:17.000Z,0.017,0
2024-12-24T14:34:18.000Z,0.017,0
2024-12-24T14:34:19.000Z,0.017,0
2024-12-24T14:34:20.000Z,0.017,0
2024-12-24T14:34:21.000Z,0.017,0
2024-12-24T14:34:22.000Z,0.017,0
2024-12-24T14:34:23.000Z,0.194,9.848
2024-12-24T14:34:24.000Z,0.311,3.03
2024-12-24T14:34:25.000Z,0.316,0.303
2024-12-24T14:34:26.000Z,0.321,0.152
2024-12-24T14:34:27.000Z,0.314,0.303
2024-12-24T14:34:28.000Z,0.314,0.152
2024-12-24T14:34:29.000Z,0.317,0.303
2024-12-24T14:34:30.000Z,0.319,0.152
2024-12-24T14:34:31.000Z,0.32,0.152
2024-12-24T14:34:32.000Z,0.316,0
2024-12-24T14:34:33.000Z,0.322,0.152
2024-12-24T14:34:34.000Z,0.322,0
2024-12-24T14:34:35.000Z,0.324,0
2024-12-24T14:34:36.000Z,0.324,0.152
2024-12-24T14:34:37.000Z,0.323,0.152
2024-12-24T14:34:38.000Z,0.323,0
2024-12-24T14:34:39.000Z,0.323,0
2024-12-24T14:34:40.000Z,0.322,0
2024-12-24T14:34:41.000Z,0.324,0
2024-12-24T14:34:42.000Z,0.324,0
2024-12-24T14:34:43.000Z,0.322,0.152
2024-12-24T14:34:44.000Z,0.323,0.152
2024-12-24T14:34:45.000Z,0.322,0
2024-12-24T14:34:46.000Z,0.323,0
2024-12-24T14:34:47.000Z,0.323,0
2024-12-24T14:34:48.000Z,0.319,0
2024-12-24T14:34:49.000Z,0.314,0
2024-12-24T14:34:50.000Z,0.323,0.152
2024-12-24T14:34:51.000Z,0.324,0
2024-12-24T14:34:52.000Z,0.324,0.152
2024-12-24T14:34:53.000Z,0.324,0
2024-12-24T14:34:54.000Z,0.322,0
2024-12-24T14:34:55.000Z,0.322,0
2024-12-24T14:34:56.000Z,0.346,0
2024-12-24T14:34:57.000Z,0.346,0
2024-12-24T14:34:58.000Z,0.346,0
2024-12-24T14:34:59.000Z,0.348,0
2024-12-24T14:35:00.000Z,0.347,0.152
2024-12-24T14:35:01.000Z,0.348,0
2024-12-24T14:35:02.000Z,0.348,0.152
2024-12-24T14:35:03.000Z,0.349,0
2024-12-24T14:35:04.000Z,0.351,0
2024-12-24T14:35:05.000Z,0.349,0
2024-12-24T14:35:06.000Z,0.351,0
2024-12-24T14:35:07.000Z,0.35,0
2024-12-24T14:35:08.000Z,0.35,0.152
2024-12-24T14:35:09.000Z,0.349,0.152
2024-12-24T14:35:10.000Z,0.35,0
2024-12-24T14:35:11.000Z,0.352,0
2024-12-24T14:35:12.000Z,0.352,0
2024-12-24T14:35:13.000Z,0.352,0
2024-12-24T14:35:14.000Z,0.35,0
2024-12-24T14:35:15.000Z,0.35,0.152
2024-12-24T14:35:16.000Z,0.351,0
2024-12-24T14:35:17.000Z,0.353,0.152
2024-12-24T14:35:18.000Z,0.35,0
2024-12-24T14:35:19.000Z,0.351,0
2024-12-24T14:35:20.000Z,0.353,0
2024-12-24T14:35:21.000Z,0.35,0
2024-12-24T14:35:22.000Z,0.349,0
2024-12-24T14:35:23.000Z,0.35,0
2024-12-24T14:35:24.000Z,0.35,0
2024-12-24T14:35:25.000Z,0.348,0.152
2024-12-24T14:35:26.000Z,0.35,0
2024-12-24T14:35:27.000Z,0.349,0.152
2024-12-24T14:35:28.000Z,0.351,0
2024-12-24T14:35:29.000Z,0.349,0
2024-12-24T14:35:30.000Z,0.352,0
2024-12-24T14:35:31.000Z,0.349,0
2024-12-24T14:35:32.000Z,0.349,0
2024-12-24T14:35:34.000Z,0.35,0
2024-12-24T14:35:35.000Z,0.346,0.152
2024-12-24T14:35:36.000Z,0.344,0
2024-12-24T14:35:37.000Z,0.286,0.152
2024-12-24T14:35:38.000Z,0.221,0
2024-12-24T14:35:39.000Z,0.171,0
2024-12-24T14:35:40.000Z,0.13,0
2024-12-24T14:35:41.000Z,0.099,0
2024-12-24T14:35:42.000Z,0.077,0
2024-12-24T14:35:43.000Z,0.055,0
2024-12-24T14:35:44.000Z,0.029,0
2024-12-24T14:35:45.000Z,0.017,0
2024-12-24T14:35:46.000Z,0.017,0
2024-12-24T14:35:47.000Z,0.017,0
2024-12-24T14:35:48.000Z,0.017,0
2024-12-24T14:35:49.000Z,0.017,0
2024-12-24T14:35:50.000Z,0.017,0
2024-12-24T14:35:51.000Z,0.017,0
2024-12-24T14:35:52.000Z,0.017,0
2024-12-24T14:35:53.000Z,0.017,0
