timestamp,pressure,flow
2024-12-24T14:52:20.000Z,0.05177732546891607,0.0
2024-12-24T14:52:21.000Z,0.009395746200697691,0.0
2024-12-24T14:52:22.000Z,0.0,0.033896476967824545
2024-12-24T14:52:23.000Z,0.029829956285188617,0.005907719057574263
2024-12-24T14:52:24.000Z,0.0,0.008866845864280512
2024-12-24T14:52:25.000Z,0.017482108297301478,0.0
2024-12-24T14:52:26.000Z,0.028645695503233766,0.028147253790125233
2024-12-24T14:52:27.000Z,0.03889607819967218,0.0071775596808664795
2024-12-24T14:52:28.000Z,0.05016252217976231,0.0
2024-12-24T14:52:29.000Z,0.0037856137904162257,0.0
2024-12-24T14:52:30.000Z,0.027306156901518025,0.029052122460225798
2024-12-24T14:52:31.000Z,0.1975668765557338,12.778453923935318
2024-12-24T14:52:32.000Z,0.3002405719675877,4.716370864030062
2024-12-24T14:52:33.000Z,0.25066622530326566,2.9056257381896122
2024-12-24T14:52:34.000Z,0.30342217370502833,2.886893458718273
2024-12-24T14:52:35.000Z,0.2799634491723075,2.7938735236172887
2024-12-24T14:52:36.000Z,0.23665751480679773,2.6694894376023632
2024-12-24T14:52:37.000Z,0.22635533934251892,2.7220476637770212
2024-12-24T14:52:38.000Z,0.29592177742249887,2.7187370787851646
2024-12-24T14:52:39.000Z,0.2652241609499763,2.538958512141093
2024-12-24T14:52:40.000Z,0.24930411744986883,2.8677882708440086
2024-12-24T14:52:41.000Z,0.27529078232271176,2.720583545493646
2024-12-24T14:52:42.000Z,0.22208961557435336,2.9134586729596452
2024-12-24T14:52:43.000Z,0.23312978621617267,2.743711451384745
2024-12-24T14:52:44.000Z,0.24369372007981197,3.637782510613735
2024-12-24T14:52:45.000Z,0.26012629723867964,2.7372315623799
2024-12-24T14:52:46.000Z,0.28991450106541483,3.016270368679261
2024-12-24T14:52:47.000Z,0.264632962686708,2.5552914302307843
2024-12-24T14:52:48.000Z,0.23829820911581578,2.5834873445617954
2024-12-24T14:52:49.000Z,0.2109152826617221,2.539836066433581
2024-12-24T14:52:50.000Z,0.2857271038932945,2.7739145431726477
2024-12-24T14:52:51.000Z,0.27578847049777705,2.5981616931191365
2024-12-24T14:52:52.000Z,0.26767028233979884,2.518147964753009
2024-12-24T14:52:53.000Z,0.3241746601673639,2.5876279414125287
2024-12-24T14:52:54.000Z,0.26935590862118214,2.5741569097447563
2024-12-24T14:52:55.000Z,0.3067981982340207,2.7134833138039287
2024-12-24T14:52:56.000Z,0.2130550694517978,2.59746478283701
2024-12-24T14:52:57.000Z,0.2655143413972653,2.5472223695419633
2024-12-24T14:52:58.000Z,0.3021515871603181,2.5462521350018608
2024-12-24T14:52:59.000Z,0.3059728832388237,2.6021551594665904
2024-12-24T14:53:00.000Z,0.26906767365693485,2.7826188773339977
2024-12-24T14:53:01.000Z,0.2546401906612847,2.5645742735051367
2024-12-24T14:53:02.000Z,0.2781129792372832,2.5369566232446443
2024-12-24T14:53:03.000Z,0.28608672327488993,2.626698585863376
2024-12-24T14:53:04.000Z,0.24128766208395655,2.578422647863031
2024-12-24T14:53:05.000Z,0.28314832597147255,2.4394278110277976
2024-12-24T14:53:06.000Z,0.28290371036634615,2.5714343418346113
2024-12-24T14:53:07.000Z,0.2429744665473777,2.5341900807532443
2024-12-24T14:53:08.000Z,0.2713529110273409,2.438554082849127
2024-12-24T14:53:09.000Z,0.2508509535917996,2.593569833482345
2024-12-24T14:53:10.000Z,0.2933078251765225,2.5650377837917997
2024-12-24T14:53:11.000Z,0.34697075219920115,2.5963945632125296
2024-12-24T14:53:12.000Z,0.25211198874880797,2.4802467038120874
2024-12-24T14:53:13.000Z,0.2687961466426165,2.410084697101962
2024-12-24T14:53:14.000Z,0.31412343032276435,2.5808989431431586
2024-12-24T14:53:15.000Z,0.31433930613297817,2.4104903319605664
2024-12-24T14:53:16.000Z,0.2610382667135829,2.370640346621783
2024-12-24T14:53:17.000Z,0.3109920305317589,2.3816823307987227
2024-12-24T14:53:18.000Z,0.30417810957502767,2.4376094731758404
2024-12-24T14:53:19.000Z,0.30628168910408404,2.418462457980996
2024-12-24T14:53:20.000Z,0.28083937647162993,2.6187912335829893
2024-12-24T14:53:21.000Z,0.30297685883177994,2.449311747813808
2024-12-24T14:53:22.000Z,0.2370640892695713,2.4051506352955134
2024-12-24T14:53:23.000Z,0.2328297287245853,2.4793739904438583
2024-12-24T14:53:24.000Z,0.3102420876109319,2.3211162918617654
2024-12-24T14:53:25.000Z,0.24669812144776618,2.417062889712939
2024-12-24T14:53:26.000Z,0.25552330951708374,2.433287822532049
2024-12-24T14:53:27.000Z,0.2285369819216469,2.416529412747463
2024-12-24T14:53:28.000Z,0.271173998644569,2.313200016792565
2024-12-24T14:53:29.000Z,0.3004950398111439,2.384578043313692
2024-12-24T14:53:30.000Z,0.041223821574661874,1.874669509770341
2024-12-24T14:53:31.000Z,0.022611004853572744,0.00504473034429238
2024-12-24T14:53:32.000Z,0.052214255827500965,0.0
2024-12-24T14:53:33.000Z,0.0,0.0
2024-12-24T14:53:34.000Z,0.051191063472927116,0.004896915999406388
2024-12-24T14:53:35.000Z,0.0,0.01683184775989843
2024-12-24T14:53:36.000Z,0.034414032755718985,0.016874115979763165
2024-12-24T14:53:37.000Z,0.023475250562380378,0.0
2024-12-24T14:53:38.000Z,0.04612185909171778,0.0
2024-12-24T14:53:39.000Z,0.0,0.0
