,timestamp,pressure,flow
0,2025-01-14T13:45:24.000Z,0.017,0.0
1,2025-01-14T13:45:25.000Z,0.017,0.0
2,2025-01-14T13:45:26.000Z,0.017,0.0
3,2025-01-14T13:45:27.000Z,0.017,0.0
4,2025-01-14T13:45:28.000Z,0.017,0.0
5,2025-01-14T13:45:29.000Z,0.017,0.0
6,2025-01-14T13:45:30.000Z,0.017,0.0
7,2025-01-14T13:45:31.000Z,0.017,0.0
8,2025-01-14T13:45:32.000Z,0.017,0.0
9,2025-01-14T13:45:33.000Z,0.017,0.0
10,2025-01-14T13:45:34.000Z,0.017,0.0
11,2025-01-14T13:45:35.000Z,0.017,0.0
12,2025-01-14T13:45:36.000Z,0.017,0.0
13,2025-01-14T13:45:37.000Z,0.017,0.0
14,2025-01-14T13:45:38.000Z,0.017,0.0
15,2025-01-14T13:45:39.000Z,0.017,0.0
16,2025-01-14T13:45:40.000Z,0.017,0.0
17,2025-01-14T13:45:41.000Z,0.017,0.0
18,2025-01-14T13:45:42.000Z,0.017,0.0
19,2025-01-14T13:45:43.000Z,0.017,0.0
20,2025-01-14T13:45:44.000Z,0.017,0.0
21,2025-01-14T13:45:45.000Z,0.017,0.0
22,2025-01-14T13:45:46.000Z,0.017,0.0
23,2025-01-14T13:45:47.000Z,0.017,0.0
24,2025-01-14T13:45:48.000Z,0.017,0.0
25,2025-01-14T13:45:49.000Z,0.017,0.0
26,2025-01-14T13:45:50.000Z,0.017,0.0
27,2025-01-14T13:45:51.000Z,0.017,0.0
28,2025-01-14T13:45:52.000Z,0.017,0.0
29,2025-01-14T13:45:53.000Z,0.046,0.045
30,2025-01-14T13:45:54.000Z,0.163,0.793
31,2025-01-14T13:45:55.000Z,0.186,0.551
32,2025-01-14T13:45:56.000Z,0.195,0.49
33,2025-01-14T13:45:57.000Z,0.212,0.444
34,2025-01-14T13:45:58.000Z,0.232,0.374
35,2025-01-14T13:45:59.000Z,0.254,0.298
36,2025-01-14T13:46:00.000Z,0.268,0.237
37,2025-01-14T13:46:01.000Z,0.272,0.202
38,2025-01-14T13:46:02.000Z,0.273,0.182
39,2025-01-14T13:46:03.000Z,0.279,0.177
40,2025-01-14T13:46:04.000Z,0.28,0.177
41,2025-01-14T13:46:05.000Z,0.279,0.172
42,2025-01-14T13:46:06.000Z,0.277,0.167
43,2025-01-14T13:46:07.000Z,0.285,0.172
44,2025-01-14T13:46:08.000Z,0.285,0.167
45,2025-01-14T13:46:09.000Z,0.291,0.167
46,2025-01-14T13:46:10.000Z,0.285,0.167
47,2025-01-14T13:46:11.000Z,0.287,0.167
48,2025-01-14T13:46:12.000Z,0.29,0.172
49,2025-01-14T13:46:13.000Z,0.287,0.167
50,2025-01-14T13:46:14.000Z,0.289,0.177
51,2025-01-14T13:46:15.000Z,0.289,0.167
52,2025-01-14T13:46:16.000Z,0.287,0.167
53,2025-01-14T13:46:17.000Z,0.287,0.167
54,2025-01-14T13:46:18.000Z,0.287,0.167
55,2025-01-14T13:46:19.000Z,0.282,0.167
56,2025-01-14T13:46:20.000Z,0.279,0.167
57,2025-01-14T13:46:21.000Z,0.279,0.162
58,2025-01-14T13:46:22.000Z,0.284,0.172
59,2025-01-14T13:46:23.000Z,0.277,0.167
60,2025-01-14T13:46:24.000Z,0.279,0.177
61,2025-01-14T13:46:25.000Z,0.279,0.172
62,2025-01-14T13:46:26.000Z,0.274,0.167
63,2025-01-14T13:46:27.000Z,0.279,0.172
64,2025-01-14T13:46:28.000Z,0.286,0.172
65,2025-01-14T13:46:29.000Z,0.285,0.172
66,2025-01-14T13:46:30.000Z,0.287,0.167
67,2025-01-14T13:46:31.000Z,0.288,0.167
68,2025-01-14T13:46:32.000Z,0.284,0.167
69,2025-01-14T13:46:33.000Z,0.287,0.172
70,2025-01-14T13:46:35.000Z,0.282,0.177
71,2025-01-14T13:46:36.000Z,0.279,0.172
72,2025-01-14T13:46:37.000Z,0.281,0.167
73,2025-01-14T13:46:38.000Z,0.279,0.167
74,2025-01-14T13:46:39.000Z,0.279,0.172
75,2025-01-14T13:46:40.000Z,0.283,0.167
76,2025-01-14T13:46:41.000Z,0.282,0.172
77,2025-01-14T13:46:42.000Z,0.279,0.167
78,2025-01-14T13:46:43.000Z,0.282,0.172
79,2025-01-14T13:46:44.000Z,0.278,0.172
80,2025-01-14T13:46:45.000Z,0.278,0.177
81,2025-01-14T13:46:46.000Z,0.277,0.172
82,2025-01-14T13:46:47.000Z,0.284,0.172
83,2025-01-14T13:46:48.000Z,0.275,0.167
84,2025-01-14T13:46:49.000Z,0.279,0.167
85,2025-01-14T13:46:50.000Z,0.283,0.172
86,2025-01-14T13:46:51.000Z,0.285,0.167
87,2025-01-14T13:46:52.000Z,0.284,0.172
88,2025-01-14T13:46:53.000Z,0.282,0.172
89,2025-01-14T13:46:54.000Z,0.288,0.172
90,2025-01-14T13:46:55.000Z,0.284,0.182
91,2025-01-14T13:46:56.000Z,0.281,0.177
92,2025-01-14T13:46:57.000Z,0.286,0.167
93,2025-01-14T13:46:58.000Z,0.279,0.177
94,2025-01-14T13:46:59.000Z,0.284,0.172
95,2025-01-14T13:47:00.000Z,0.282,0.172
96,2025-01-14T13:47:01.000Z,0.277,0.172
97,2025-01-14T13:47:02.000Z,0.278,0.177
98,2025-01-14T13:47:03.000Z,0.276,0.187
99,2025-01-14T13:47:04.000Z,0.276,0.202
100,2025-01-14T13:47:05.000Z,0.274,0.227
101,2025-01-14T13:47:06.000Z,0.275,0.217
102,2025-01-14T13:47:07.000Z,0.283,0.192
103,2025-01-14T13:47:08.000Z,0.285,0.182
104,2025-01-14T13:47:09.000Z,0.287,0.172
105,2025-01-14T13:47:10.000Z,0.287,0.172
106,2025-01-14T13:47:11.000Z,0.287,0.177
107,2025-01-14T13:47:12.000Z,0.288,0.172
108,2025-01-14T13:47:13.000Z,0.285,0.172
109,2025-01-14T13:47:14.000Z,0.286,0.172
110,2025-01-14T13:47:15.000Z,0.287,0.187
111,2025-01-14T13:47:16.000Z,0.284,0.172
112,2025-01-14T13:47:17.000Z,0.286,0.172
113,2025-01-14T13:47:18.000Z,0.283,0.172
114,2025-01-14T13:47:19.000Z,0.276,0.172
115,2025-01-14T13:47:20.000Z,0.276,0.172
116,2025-01-14T13:47:21.000Z,0.274,0.172
117,2025-01-14T13:47:22.000Z,0.276,0.177
118,2025-01-14T13:47:23.000Z,0.272,0.172
119,2025-01-14T13:47:24.000Z,0.277,0.177
120,2025-01-14T13:47:25.000Z,0.274,0.197
121,2025-01-14T13:47:26.000Z,0.272,0.202
122,2025-01-14T13:47:27.000Z,0.279,0.187
123,2025-01-14T13:47:28.000Z,0.278,0.182
124,2025-01-14T13:47:29.000Z,0.283,0.177
125,2025-01-14T13:47:30.000Z,0.285,0.172
126,2025-01-14T13:47:31.000Z,0.284,0.177
127,2025-01-14T13:47:32.000Z,0.283,0.172
128,2025-01-14T13:47:33.000Z,0.285,0.172
129,2025-01-14T13:47:34.000Z,0.285,0.172
130,2025-01-14T13:47:35.000Z,0.286,0.182
131,2025-01-14T13:47:36.000Z,0.285,0.177
132,2025-01-14T13:47:37.000Z,0.284,0.172
133,2025-01-14T13:47:38.000Z,0.277,0.172
134,2025-01-14T13:47:39.000Z,0.277,0.177
135,2025-01-14T13:47:40.000Z,0.274,0.172
136,2025-01-14T13:47:41.000Z,0.275,0.182
137,2025-01-14T13:47:42.000Z,0.274,0.187
138,2025-01-14T13:47:43.000Z,0.268,0.197
139,2025-01-14T13:47:44.000Z,0.27,0.202
140,2025-01-14T13:47:45.000Z,0.268,0.222
141,2025-01-14T13:47:46.000Z,0.278,0.192
142,2025-01-14T13:47:47.000Z,0.277,0.182
143,2025-01-14T13:47:48.000Z,0.279,0.177
144,2025-01-14T13:47:49.000Z,0.283,0.172
145,2025-01-14T13:47:50.000Z,0.279,0.177
146,2025-01-14T13:47:51.000Z,0.275,0.172
147,2025-01-14T13:47:52.000Z,0.277,0.177
148,2025-01-14T13:47:53.000Z,0.261,0.172
149,2025-01-14T13:47:54.000Z,0.273,0.182
150,2025-01-14T13:47:55.000Z,0.269,0.187
151,2025-01-14T13:47:56.000Z,0.256,0.172
152,2025-01-14T13:47:57.000Z,0.264,0.192
153,2025-01-14T13:47:58.000Z,0.279,0.182
154,2025-01-14T13:47:59.000Z,0.281,0.177
155,2025-01-14T13:48:00.000Z,0.281,0.172
156,2025-01-14T13:48:01.000Z,0.279,0.177
157,2025-01-14T13:48:02.000Z,0.278,0.177
158,2025-01-14T13:48:03.000Z,0.279,0.177
159,2025-01-14T13:48:04.000Z,0.275,0.177
160,2025-01-14T13:48:05.000Z,0.278,0.187
161,2025-01-14T13:48:06.000Z,0.274,0.172
162,2025-01-14T13:48:07.000Z,0.276,0.177
163,2025-01-14T13:48:08.000Z,0.277,0.177
164,2025-01-14T13:48:09.000Z,0.274,0.172
165,2025-01-14T13:48:10.000Z,0.284,0.172
166,2025-01-14T13:48:11.000Z,0.285,0.177
167,2025-01-14T13:48:12.000Z,0.284,0.172
168,2025-01-14T13:48:13.000Z,0.285,0.172
169,2025-01-14T13:48:14.000Z,0.284,0.177
170,2025-01-14T13:48:15.000Z,0.279,0.187
171,2025-01-14T13:48:16.000Z,0.282,0.172
172,2025-01-14T13:48:17.000Z,0.285,0.172
173,2025-01-14T13:48:18.000Z,0.279,0.177
174,2025-01-14T13:48:19.000Z,0.275,0.187
175,2025-01-14T13:48:20.000Z,0.278,0.187
176,2025-01-14T13:48:21.000Z,0.283,0.177
177,2025-01-14T13:48:22.000Z,0.284,0.177
178,2025-01-14T13:48:23.000Z,0.285,0.177
179,2025-01-14T13:48:24.000Z,0.271,0.177
180,2025-01-14T13:48:25.000Z,0.274,0.182
181,2025-01-14T13:48:26.000Z,0.277,0.177
182,2025-01-14T13:48:27.000Z,0.277,0.177
183,2025-01-14T13:48:28.000Z,0.274,0.177
184,2025-01-14T13:48:29.000Z,0.276,0.177
185,2025-01-14T13:48:30.000Z,0.168,0.116
186,2025-01-14T13:48:31.000Z,0.044,0.0
187,2025-01-14T13:48:32.000Z,0.017,0.0
188,2025-01-14T13:48:33.000Z,0.017,0.0
189,2025-01-14T13:48:34.000Z,0.017,0.0
190,2025-01-14T13:48:35.000Z,0.017,0.0
191,2025-01-14T13:48:36.000Z,0.017,0.0
192,2025-01-14T13:48:37.000Z,0.017,0.0
193,2025-01-14T13:48:38.000Z,0.017,0.0
194,2025-01-14T13:48:39.000Z,0.017,0.0
195,2025-01-14T13:48:40.000Z,0.017,0.0
196,2025-01-14T13:48:41.000Z,0.017,0.0
197,2025-01-14T13:48:42.000Z,0.017,0.0
198,2025-01-14T13:48:43.000Z,0.017,0.0
199,2025-01-14T13:48:44.000Z,0.017,0.0
200,2025-01-14T13:48:45.000Z,0.017,0.0
201,2025-01-14T13:48:46.000Z,0.017,0.0
202,2025-01-14T13:48:47.000Z,0.017,0.0
203,2025-01-14T13:48:48.000Z,0.017,0.0
204,2025-01-14T13:48:49.000Z,0.017,0.0
