timestamp,pressure,flow,metadata.deviceId
2025-01-14T13:54:29.000Z,0.272,0.222,ESP32_b08674
2025-01-14T13:54:30.000Z,0.271,0.212,ESP32_b08674
2025-01-14T13:54:31.000Z,0.268,0.207,ESP32_b08674
2025-01-14T13:54:32.000Z,0.261,0.207,ESP32_b08674
2025-01-14T13:54:33.000Z,0.261,0.212,ESP32_b08674
2025-01-14T13:54:34.000Z,0.266,0.202,ESP32_b08674
2025-01-14T13:54:35.000Z,0.268,0.207,ESP32_b08674
2025-01-14T13:54:36.000Z,0.267,0.207,ESP32_b08674
2025-01-14T13:54:37.000Z,0.272,0.222,ESP32_b08674
2025-01-14T13:54:38.000Z,0.273,0.207,ESP32_b08674
2025-01-14T13:54:39.000Z,0.268,0.207,ESP32_b08674
2025-01-14T13:54:40.000Z,0.272,0.207,ESP32_b08674
2025-01-14T13:54:41.000Z,0.267,0.202,ESP32_b08674
2025-01-14T13:54:42.000Z,0.269,0.207,ESP32_b08674
2025-01-14T13:54:43.000Z,0.271,0.207,ESP32_b08674
2025-01-14T13:54:44.000Z,0.268,0.202,ESP32_b08674
2025-01-14T13:54:45.000Z,0.145,0.116,ESP32_b08674
2025-01-14T13:54:46.000Z,0.037,0,ESP32_b08674
2025-01-14T13:54:48.000Z,0.017,0,ESP32_b08674
2025-01-14T13:54:49.000Z,0.017,0,ESP32_b08674
2025-01-14T13:54:50.000Z,0.017,0,ESP32_b08674
2025-01-14T13:54:51.000Z,0.017,0,ESP32_b08674
2025-01-14T13:54:52.000Z,0.017,0,ESP32_b08674
2025-01-14T13:54:53.000Z,0.017,0,ESP32_b08674
2025-01-14T13:54:54.000Z,0.017,0,ESP32_b08674
2025-01-14T13:54:55.000Z,0.017,0,ESP32_b08674
2025-01-14T13:54:56.000Z,0.017,0,ESP32_b08674
2025-01-14T13:54:57.000Z,0.017,0,ESP32_b08674
2025-01-14T13:54:58.000Z,0.017,0,ESP32_b08674
2025-01-14T13:54:59.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:00.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:01.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:02.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:03.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:04.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:05.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:06.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:07.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:08.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:09.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:10.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:11.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:12.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:13.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:14.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:15.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:16.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:17.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:18.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:19.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:20.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:21.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:22.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:23.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:24.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:25.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:26.000Z,0.017,0,ESP32_b08674
2025-01-14T13:55:27.000Z,0.017,0,ESP32_b08674
