timestamp,pressure,flow
2024-12-24T14:30:44.000Z,0.01700883012532697,2.7084264924098387e-06
2024-12-24T14:30:45.000Z,0.016986461631026944,0.0
2024-12-24T14:30:46.000Z,0.01700727775579161,2.2448779103796092e-05
2024-12-24T14:30:47.000Z,0.017001845630117106,0.0
2024-12-24T14:30:48.000Z,0.016999515199022232,1.0285200759409777e-05
2024-12-24T14:30:49.000Z,0.016993537876555484,2.0998713152809177e-05
2024-12-24T14:30:50.000Z,0.016992128326056066,3.820427050427297e-06
2024-12-24T14:30:51.000Z,0.01699890798203439,0.0
2024-12-24T14:30:52.000Z,0.01699269093651838,4.6127673401293875e-05
2024-12-24T14:30:53.000Z,0.016995824944915215,2.0349810026177747e-05
2024-12-24T14:31:15.000Z,0.016995776164297496,0.0
2024-12-24T14:31:16.000Z,0.0170040039278424,0.0
2024-12-24T14:31:17.000Z,0.017017444935200077,0.0
2024-12-24T14:31:18.000Z,0.01698430830143598,3.0269235966248437e-05
2024-12-24T14:31:19.000Z,0.01699321292315539,0.0
2024-12-24T14:31:20.000Z,0.017010361620856864,1.53531442084124e-06
2024-12-24T14:31:21.000Z,0.017004896420999876,0.0
2024-12-24T14:31:22.000Z,0.01701620147281799,0.0
2024-12-24T14:31:23.000Z,0.017003012160427378,3.227553854293207e-05
2024-12-24T14:31:24.000Z,0.01699531053986832,0.0
2024-12-24T14:31:25.000Z,0.016991689293804176,0.0
2024-12-24T14:31:26.000Z,0.0779856099550909,0.38889457683929773
2024-12-24T14:31:27.000Z,0.12400750277223467,0.7727716306600897
2024-12-24T14:31:28.000Z,0.1880003107735118,0.535379294696684
2024-12-24T14:31:29.000Z,0.29100653510702945,0.2323630617415801
2024-12-24T14:31:30.000Z,0.32199475241144565,0.06060730877322428
2024-12-24T14:31:31.000Z,0.32599904615660735,0.030322656667540384
2024-12-24T14:31:32.000Z,0.3300104806453121,0.02525525731314878
2024-12-24T14:31:33.000Z,0.33698865395736133,0.015188769083355456
2024-12-24T14:31:34.000Z,0.3399950745992723,0.015181075805866922
2024-12-24T14:31:35.000Z,0.34399787369910173,0.015182255721113874
2024-12-24T14:31:36.000Z,0.33797458698388744,0.010101581628763916
2024-12-24T14:31:37.000Z,0.3380050320895328,0.02014174859264427
2024-12-24T14:31:38.000Z,0.34100314551212196,0.01511560437580733
2024-12-24T14:31:39.000Z,0.34199693288955657,0.020240263342768485
2024-12-24T14:31:40.000Z,0.3420051598116775,0.015165910068799377
2024-12-24T14:31:41.000Z,0.3409924107721145,0.015162536733237744
2024-12-24T14:31:42.000Z,0.35100437303869636,0.015159485094176027
2024-12-24T14:31:43.000Z,0.3529887644745448,0.005094884678683684
2024-12-24T14:31:44.000Z,0.35198553511858605,0.01008084743575268
2024-12-24T14:31:45.000Z,0.3529721929707272,0.005055679746135286
2024-12-24T14:31:46.000Z,0.35200319500737937,0.00508138674896268
2024-12-24T14:31:47.000Z,0.35301468389763585,0.0050491222344386825
2024-12-24T14:31:48.000Z,0.35301261536057543,0.010099814727829755
2024-12-24T14:31:49.000Z,0.3520049933951935,0.005062635486975754
2024-12-24T14:31:50.000Z,0.3549999592111014,0.005016127929031761
2024-12-24T14:31:51.000Z,0.35600770082180355,0.005084635778529438
2024-12-24T14:31:52.000Z,0.35699467910808613,0.010118975748512563
2024-12-24T14:31:53.000Z,0.35899564435370684,0.0
2024-12-24T14:31:54.000Z,0.3630008758072829,0.005035025073889071
2024-12-24T14:31:55.000Z,0.3620140195038326,0.005042892284599117
2024-12-24T14:31:56.000Z,0.3629840249248244,0.0
2024-12-24T14:31:57.000Z,0.36300971697626444,0.0
2024-12-24T14:31:58.000Z,0.35998966317065667,6.011307656407023e-07
2024-12-24T14:31:59.000Z,0.3630034144801985,0.0
2024-12-24T14:32:00.000Z,0.358004388969831,0.0
2024-12-24T14:32:01.000Z,0.36400493675042667,5.2157156240346285e-05
2024-12-24T14:32:02.000Z,0.35601056627552097,3.537471893912011e-05
2024-12-24T14:32:03.000Z,0.3529953332151319,0.0
2024-12-24T14:32:04.000Z,0.34900598073396455,1.2790651018881913e-05
2024-12-24T14:32:05.000Z,0.3560127802672883,1.5838875423027776e-05
2024-12-24T14:32:06.000Z,0.3569909477324405,2.5654341607526417e-05
2024-12-24T14:32:07.000Z,0.3590096957643561,0.005067049349218427
2024-12-24T14:32:08.000Z,0.3570217748551334,0.0
2024-12-24T14:32:09.000Z,0.359011227177731,0.005067492175346551
2024-12-24T14:32:10.000Z,0.3589974941300639,3.729718904770893e-05
2024-12-24T14:32:11.000Z,0.35799840119305587,2.41694914551662e-05
2024-12-24T14:32:12.000Z,0.3569946023952537,6.636467877334438e-06
2024-12-24T14:32:13.000Z,0.3570024905554929,0.0
2024-12-24T14:32:14.000Z,0.3570027487501579,6.127273488627179e-06
2024-12-24T14:32:15.000Z,0.35597755930166675,0.0
2024-12-24T14:32:16.000Z,0.357006500216511,0.0
2024-12-24T14:32:17.000Z,0.35701773496934924,0.0
2024-12-24T14:32:18.000Z,0.35498445140039353,3.778342072912137e-05
2024-12-24T14:32:19.000Z,0.3540009926677927,0.005067783184436269
2024-12-24T14:32:20.000Z,0.35600951924417096,2.1317283121990986e-05
2024-12-24T14:32:21.000Z,0.3570080967202961,0.005103766572332182
2024-12-24T14:32:22.000Z,0.3560077889689382,0.0
2024-12-24T14:32:23.000Z,0.3570049042233062,2.0816138745803084e-05
2024-12-24T14:32:24.000Z,0.3570003760043296,3.3702739121147204e-05
2024-12-24T14:32:25.000Z,0.3460217894486629,0.0
2024-12-24T14:32:26.000Z,0.3369921318514017,0.0050766781073704635
2024-12-24T14:32:27.000Z,0.3369933919199984,9.721337302986647e-06
2024-12-24T14:32:28.000Z,0.3379983983329633,0.005085900199385343
2024-12-24T14:32:29.000Z,0.33700034341079477,0.0
2024-12-24T14:32:30.000Z,0.3359969433623556,0.0
2024-12-24T14:32:31.000Z,0.3359829034217338,8.208906955333726e-06
2024-12-24T14:32:32.000Z,0.33599501978313356,4.05257844839172e-05
2024-12-24T14:32:33.000Z,0.3340024638577805,1.642693885553533e-05
2024-12-24T14:32:34.000Z,0.3379965155192401,1.7594459001749768e-06
2024-12-24T14:32:35.000Z,0.338027852884602,0.005080167410139314
2024-12-24T14:32:36.000Z,0.3370038768750652,0.0
2024-12-24T14:32:37.000Z,0.3370080233567255,0.005006443034159456
2024-12-24T14:32:38.000Z,0.3369906174894224,4.532652871632256e-05
2024-12-24T14:32:39.000Z,0.3369877844876819,2.009649048581614e-05
2024-12-24T14:32:40.000Z,0.33699603592283073,0.0
2024-12-24T14:32:41.000Z,0.3360015692348084,0.0
2024-12-24T14:32:42.000Z,0.3359919576914512,6.694067965778824e-05
2024-12-24T14:32:43.000Z,0.2859963861925187,3.825660622181766e-05
2024-12-24T14:32:44.000Z,0.21298226761195957,6.0268567281944606e-06
2024-12-24T14:32:46.000Z,0.15599445696770942,8.12080723909064e-06
2024-12-24T14:32:47.000Z,0.1200105218182305,4.6950192773211164e-06
2024-12-24T14:32:48.000Z,0.08800330079560305,0.0
2024-12-24T14:32:49.000Z,0.06399626700221281,2.6949490173266525e-05
2024-12-24T14:32:50.000Z,0.0409949245878555,1.8482148475467307e-05
2024-12-24T14:32:51.000Z,0.02301431972398855,1.454995850132063e-05
2024-12-24T14:32:52.000Z,0.016991319527406786,0.0
2024-12-24T14:32:53.000Z,0.016999093354965463,2.8387479903645643e-05
2024-12-24T14:32:54.000Z,0.01699523403726301,0.0
2024-12-24T14:32:55.000Z,0.01698753106998639,6.107582126435769e-06
